CODMES;CODSOLICITUD;SEGMENTOCLIENTE;TARJETA_RELACIONADA;VEHICULAR_RELACIONADA;HIPOTECARIO_RELACIONADA;ATRASO_MAXIMO_ULT_24M;MESES_AHORROS_ULT_6M;MEDIANA_AHORROS_ULT_6M;DEUDA_TOTAL_SISTEMA;CLASIF_SISTEMA_ULT_12M;FLG_PDH;NUMERO_DE_PAGOS_PDH;MONTO_DEUDA_TC_SISTEMA;INGRESO_DECLARADO_CLIENTE;ZONA_DEL_DESEMBOLSO;ESTADO_CIVIL;EDAD_T;LINEA_DE_TC_SISTEMA;FLG_DEFAULT_12M
201407;17422;CLIENTES ORO;1;0;0;5;6;492.3216667;3648.6;1;0;0;1796.74;1817.523311;LIMA_CENTRO;SOL;30;3500;0
201407;17423;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;18240.83;0;1;24;18240.83;4670.082057;LIMA_CENTRO;SOL;43;23720;0
201407;17424;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;7584.456667;17132.73;0;1;24;17132.73;5366.746709;PIURA;CAS;35;8700;0
201407;17425;CLIENTES ORO;0;0;0;5;6;2220.605;16527.18;0;0;0;1059.85;1943.621585;LA_LIBERTAD;SOL;24;9851;0
201407;17426;CLIENTES PLATINUM SEGM 2;1;0;0;5;5;5890.311468;77999.69;1;0;1;48364.16;7166.248772;LIMA_MODERNA;SOL;46;16188;0
201407;17427;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;8814.485302;26903.71;0;0;0;0;;LIMA_NORTE;CAS;68;10888;0
201407;17428;CLIENTES PLATINUM SEGM 2;1;0;0;5;3;351.936;56025.73;0;1;3;2792.7;4785.318562;CAJAMARCA;SOL;35;20000;0
201407;17429;CLIENTES PLATINUM SEGM 2;0;0;0;5;3;24065.56433;0;0;1;6;0;4064.410091;LIMA_CENTRO;CAS;47;5763;0
201407;17430;CLIENTES SIGNATURE;0;0;0;5;4;718.87;12178.86;0;1;17;1430.14;2137.256282;LIMA_PROV;SOL;40;7705;0
201407;17431;CLIENTES ORO;0;0;0;5;6;1025.375;6164.16;0;1;18;0;1976.335609;LIMA_ESTE;SOL;32;8920;0
201407;17432;CLIENTES ORO;1;0;0;5;5;1431.306667;2821.13;1;1;6;2821.13;1226.137954;CUZCO;SOL;30;6700;0
201407;17433;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;1115.533333;24145.25;2;1;8;0;2853.207122;AYACUCHO;CAS;61;12100;0
201407;17434;CLIENTES ORO;1;0;0;5;5;1001.745;7782.91;0;1;13;0;1427.332985;AREQUIPA;SOL;38;3100;0
201407;17435;CLIENTES ORO;1;0;0;5;6;2087.451667;63098.32;0;1;2;18359.65;2193.120363;AREQUIPA;SOL;30;500;0
201407;17436;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;6567.346667;2232;3;1;9;1232;2017.773407;;;;;1
201407;17437;CLIENTES ORO;1;0;0;5;6;7890.566667;18340.89;0;1;24;0;2897.414373;TACNA;SOL;33;7147;0
201407;17438;CLIENTES PLATINUM SEGM 2;0;0;0;5;2;1273.28931;394.03;4;0;0;0;1585.537414;LIMA_MODERNA;SOL;43;1175;1
201407;17439;CLIENTES ORO;1;0;0;5;6;1057.3;;;1;10;0;2010.126746;CALLAO;CAS;36;14200;0
201407;17440;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;1075.64535;260653.11;0;1;24;19627.33;4298.652295;LIMA_MODERNA;CAS;66;7159;0
201407;17441;CLIENTES ORO;1;0;0;5;4;2271.901667;29751.46;1;1;23;16904.58;2215.577528;PIURA;SOL;33;7500;0
201407;17442;CLIENTES ORO;1;0;0;5;6;4505.038333;110.58;0;0;1;110.58;3047.646254;CUZCO;SOL;34;15100;1
201407;17443;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;18967.02369;440956.37;0;1;24;2997.29;10986.54234;LIMA_MODERNA;CAS;38;9109;0
201407;17444;CLIENTES SIGNATURE;0;0;0;5;4;507.5583333;3481.45;0;1;24;1758.75;1592.988743;LIMA_SUR;SOL;33;6281;0
201407;17445;CLIENTES ORO;1;0;0;5;6;17178.40833;106726.48;0;1;24;69704.66;6968.666913;CUZCO;SOL;50;30000;0
201407;17446;CLIENTES ORO;1;0;0;5;4;3548.326667;1165.99;2;1;24;831.69;1499.195931;PIURA;SOL;51;6600;0
201407;17447;CLIENTES ORO;1;0;0;5;6;4371.693333;0;0;1;17;0;1637.214671;LIMA_PROV;SOL;39;2500;0
201407;17448;CLIENTES ORO;0;0;0;5;3;4896.176667;424.37;0;1;4;228.1;1352.418145;LIMA_NORTE;CAS;53;18283;0
201407;17449;CLIENTES ORO;0;0;0;5;2;4460.886667;7.99;0;1;24;7.99;1496.048937;LIMA_PROV;SOL;28;21869;0
201407;17450;CLIENTES ORO;1;0;0;5;6;10407.56664;17130.03;4;1;24;4304.61;2842.694432;UCAYALI;SOL;38;4350;0
201407;17451;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;12351.70333;90132.12;0;1;24;90132.12;6478.454795;LIMA_SUR;SOL;37;30000;0
201407;17452;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;3149.618333;63027.85;0;1;6;40973.45;6536.703399;LA_LIBERTAD;SOL;31;30000;0
201407;17453;CLIENTES ORO;1;0;0;5;6;2556.77;194.24;0;1;14;194.24;1722.399518;LIMA_NORTE;SOL;39;600;0
201407;17454;CLIENTES ORO;1;0;0;5;5;2069.553333;2478.31;0;1;24;2114.62;2299.269646;LIMA_MODERNA;SOL;26;2120;0
201407;17455;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;0;0;1;24;0;7424.07428;LIMA_ESTE;CAS;31;40200;0
201407;17456;CLIENTES ORO;1;0;0;5;1;371.8866667;9538.45;0;0;0;7121.86;1388.526705;LIMA_MODERNA;SOL;35;700;0
201407;17457;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;5547.05;92828.93;0;1;24;64055.22;7979.760054;AREQUIPA;SOL;45;57550;0
201407;17458;CLIENTES SIGNATURE;1;0;0;5;2;293.335;43886.47;0;0;1;37855.84;2877.843812;LIMA_MODERNA;CAS;65;30000;0
201407;17459;CLIENTES ORO;1;0;0;5;6;9351.458333;22409.6;0;0;1;22409.6;3132.618112;JUNIN;SOL;34;29720;0
201407;17460;CLIENTES ORO;1;0;0;5;1;3482.388333;1338.7;4;1;24;1238.7;1200.59652;CALLAO;CAS;42;1883;0
201407;17461;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;41337.14;0;1;24;41337.14;7230.286642;LIMA_MODERNA;SOL;32;13169;0
201407;17462;CLIENTES ORO;1;0;0;5;6;3206.457888;11978.69;0;1;24;836.35;2897.333538;AREQUIPA;CAS;55;4200;0
201407;17463;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;5834.736667;19009.26;0;1;14;19009.26;3702.568832;LIMA_MODERNA;SOL;26;17200;0
201407;17464;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;8814.485302;0;0;1;24;0;;;;;500;0
201407;17465;CLIENTES ORO;1;0;0;5;6;3255.278333;12162.84;0;1;23;12162.84;2961.02133;LIMA_ESTE;CAS;40;13600;0
201407;17466;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;21748.83;51804.09;0;1;24;629.21;5722.16079;AREQUIPA;CAS;61;2272;0
201407;17467;CLIENTES ORO;0;0;0;5;6;3103.168333;0;4;1;22;0;2134.058209;LIMA_NORTE;SOL;31;10008;0
201407;17468;CLIENTES ORO;0;0;0;5;6;762.1667017;54471.27;0;1;24;35254.79;3111.25203;AREQUIPA;CAS;36;16622;0
201407;17469;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;71799.18;0;1;24;71799.18;11261.65974;PIURA;SOL;40;45444;0
201407;17470;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;18783.275;0;0;1;24;0;3924.847785;LIMA_SUR;SOL;36;30200;0
201407;17471;CLIENTES ORO;0;0;0;5;6;525.4433333;687.82;0;1;14;0;1830.120171;TACNA;SOL;61;540;0
201407;17472;CLIENTES ORO;1;0;0;5;3;10449.33151;813.82;0;1;24;0;1704.59101;LIMA_NORTE;CAS;57;950;0
201407;17473;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;20390.76756;73769.2;1;0;1;73769.2;4969.064895;LIMA_SUR;SOL;39;58533;0
201407;17474;CLIENTES ORO;1;0;0;5;4;329.455;18648.91;0;1;24;1063.43;1779.889827;LA_LIBERTAD;SOL;30;3600;0
201407;17475;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;941.64;15575.34;0;1;24;14304;2408.356245;;;;;0
201407;17476;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;20019.01333;48508.61;0;1;24;0;8504.048684;LIMA_ESTE;SOL;37;24430;0
201407;17477;CLIENTES ORO;1;0;0;5;6;1454.05;6671.2;1;0;0;2955.15;1142.678522;AREQUIPA;SOL;24;3200;1
201407;17478;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;1909.461667;14979.94;0;1;18;4253.95;2793.930232;PIURA;SOL;34;10800;0
201407;17479;CLIENTES ORO;0;0;0;5;6;3313.15;42625.84;0;1;24;3455.37;3915.664544;LIMA_MODERNA;SOL;53;20613;0
201407;17480;CLIENTES ORO;0;0;0;5;5;4346.592575;10048.16;0;1;24;10048.16;1776.464981;LIMA_NORTE;SOL;48;22721;0
201407;17481;CLIENTES ORO;1;0;0;5;6;2963.166667;16592.64;0;1;15;16592.64;2041.305;AREQUIPA;SOL;34;9000;0
201407;17482;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;75311.64;0;1;5;58953.54;15605.0906;LIMA_MODERNA;CAS;51;22350;0
201407;17483;CLIENTES ORO;1;0;0;5;6;5959.483333;3123.45;1;1;16;464.4;2415.098299;HUANUCO;SOL;30;9500;0
201407;17484;CLIENTES ORO;0;0;0;5;6;4863.341037;0;0;1;2;0;2679.22258;LIMA_NORTE;SOL;31;1933;0
201407;17485;CLIENTES ORO;1;0;0;5;3;1470.45;1677.62;0;1;24;1677.62;2062.851478;LIMA_CENTRO;CAS;45;5400;0
201407;17486;CLIENTES ORO;1;0;0;5;5;4142.218333;6754.5;0;1;24;1773.92;1276.711228;AREQUIPA;SOL;35;2500;0
201407;17487;CLIENTES ORO;1;0;0;5;6;14217.69458;3851.81;0;1;9;2831.82;2857.95125;AREQUIPA;CAS;46;11000;0
201407;17488;CLIENTES ORO;1;0;0;5;1;3778.175;1817.05;4;1;24;0;1286.503337;LORETO;SOL;38;500;0
201407;17489;CLIENTES ORO;1;0;0;5;6;4832.47;34839.85;1;1;24;75.88;3720.138496;LIMA_SUR;SOL;28;13020;0
201407;17490;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;1979.91;21196.21;1;1;1;10967.6;2758.785368;LIMA_NORTE;SOL;33;7400;0
201407;17491;CLIENTES ORO;1;0;0;5;6;3299.85;25371.44;0;1;16;13213.21;2747.36986;LIMA_NORTE;SOL;31;4300;0
201407;17492;CLIENTES ORO;1;0;0;5;4;7647.571807;5882.06;4;1;14;4772.16;1901.090273;LIMA_NORTE;SEP;33;5100;1
201407;17493;CLIENTES ORO;0;0;0;5;6;15044.62681;21682.54;0;1;24;0;3026.306543;LIMA_ESTE;SOL;40;16332;0
201407;17494;CLIENTES ORO;1;0;0;5;6;1379.343333;6767.06;0;1;24;1070.3;2617.199217;LIMA_NORTE;SOL;40;3600;0
201407;17495;CLIENTES ORO;1;0;0;5;6;15059.74116;483.03;0;1;24;483.03;3295.644246;LIMA_NORTE;SOL;34;14500;0
201407;17496;CLIENTES ORO;1;0;0;5;6;8814.485302;6182.12;1;1;4;6182.12;2442.389556;AREQUIPA;SOL;28;5350;0
201407;17497;CLIENTES ORO;1;0;0;5;6;5237.934745;8859.88;3;1;24;6915.73;2387.80934;CALLAO;SOL;27;4100;0
201407;17498;CLIENTES ORO;1;0;0;5;6;3471.415;9743.17;0;1;15;47.43;2703.395181;LIMA_ESTE;SOL;28;10900;0
201407;17499;CLIENTES ORO;1;0;0;5;6;17437.86735;12886.28;1;1;24;1381.55;4140.160771;LIMA_PROV;SOL;36;7000;0
201407;17500;CLIENTES ORO;1;0;0;5;5;5840.063333;14194.87;0;1;24;14194.87;1906.776722;LIMA_ESTE;SOL;29;15100;0
201407;17501;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;11655.62333;0;0;1;24;0;3320.511051;LIMA_NORTE;CAS;39;11800;0
201407;17502;CLIENTES PLATINUM SEGM 2;0;0;0;5;3;2818.964;25731.42;0;1;3;0;4878.281072;LIMA_MODERNA;SOL;34;10248;0
201407;17503;CLIENTES ORO;0;0;0;5;6;9054.068333;1876.5;0;1;6;1876.5;3606.05092;LIMA_ESTE;SOL;28;14012;0
201407;17504;CLIENTES PLATINUM SEGM 2;0;1;0;5;6;24065.56433;83131.5;0;1;24;19091.25;7915.405428;LIMA_MODERNA;SOL;30;19383;0
201407;17505;CLIENTES ORO;0;0;0;5;6;1989.975;1919.66;0;1;24;0;2379.485283;AREQUIPA;SOL;31;19320;0
201407;17506;CLIENTES ORO;0;0;0;5;6;6938.647175;35355.46;0;1;24;6947.56;3346.784372;ICA;SOL;29;19486;0
201407;17507;CLIENTES PLATINUM SEGM 2;1;0;0;5;5;19573.66167;66275.19;0;0;1;5539.86;4522.61276;PIURA;SOL;40;7200;0
201407;17508;CLIENTES ORO;1;0;0;5;6;1045.35;1595.52;1;1;24;1595.52;1703.771307;CUZCO;SOL;36;9900;0
201407;17509;CLIENTES PLATINUM SEGM 2;1;0;0;5;5;24065.56433;958.8;4;1;4;958.8;3216.030362;LIMA_SUR;CAS;33;20000;1
201407;17510;CLIENTES PLATINUM SEGM 2;1;0;1;5;6;24065.56433;99198.77;0;0;1;1596.77;9160.386089;MOQUEGUA;CAS;36;13450;0
201407;17511;CLIENTES ORO;0;0;0;5;6;1215.695;5577.52;0;1;13;1021.64;1973.304596;LIMA_MODERNA;CAS;34;18464;0
201407;17512;CLIENTES ORO;1;0;0;5;6;1763.046667;59037.72;0;1;24;59037.72;5143.451908;LIMA_ESTE;CAS;58;17834;0
201407;17513;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;4916.023333;57959.12;0;0;1;20141.92;7195.021615;LIMA_MODERNA;SOL;33;27900;0
201407;17514;CLIENTES ORO;0;0;0;5;6;12447.635;22004.22;0;1;24;0;2626.341126;TACNA;SOL;27;9732;0
201407;17515;CLIENTES PLATINUM SEGM 2;1;0;0;5;1;589.17;56799.67;0;0;0;36036.53;4302.963895;CUZCO;SOL;47;9500;0
201407;17516;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;0;2;1;20;0;3375.348161;LIMA_ESTE;SOL;41;3400;0
201407;17517;CLIENTES ORO;0;0;0;5;6;8814.485302;85.73;1;0;0;85.73;;;;;11890;0
201407;17518;CLIENTES ORO;0;0;0;5;6;3075.138333;;;1;24;0;1102.367005;LIMA_ESTE;SOL;27;9126;0
201407;17519;CLIENTES ORO;1;0;0;5;6;1738.015;6080.38;0;0;0;6080.38;1665.3676;LIMA_SUR;SOL;30;7900;0
201407;17520;CLIENTES ORO;0;0;0;5;1;133.4596533;0;2;1;24;0;1331.656007;LIMA_NORTE;SOL;38;22913;0
201407;17521;CLIENTES ORO;0;0;0;5;5;1624.828333;11303.57;0;1;18;0;1444.684067;AREQUIPA;SOL;27;16875;0
201407;17522;CLIENTES ORO;0;0;0;5;6;13789.26333;;;1;14;0;2029.633298;LIMA_PROV;SOL;58;14551;0
201407;17523;CLIENTES ORO;1;0;0;5;5;1516.925;12327.44;0;0;0;5619.12;2746.666514;LIMA_ESTE;SOL;26;15000;1
201407;17524;CLIENTES ORO;0;0;0;5;6;7253.783333;4076.84;0;1;24;0;2387.962443;LIMA_NORTE;SOL;25;8402;0
201407;17525;CLIENTES ORO;0;0;0;5;5;10734.50667;15118.24;0;1;24;0;2153.457476;AYACUCHO;SOL;32;2916;0
201407;17526;CLIENTES ORO;1;0;0;5;3;12246.28724;25016.93;2;0;1;11627.33;4728.800777;LIMA_SUR;SOL;28;5030;0
201407;17527;CLIENTES ORO;1;0;0;5;5;6212.386667;1992.78;4;1;24;1992.78;2180.981578;LIMA_ESTE;SOL;27;5800;0
201407;17528;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;3412.16;11604.64;0;1;24;1794.47;2953.848817;CALLAO;SOL;28;1800;0
201407;17529;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;8337.566667;128429.21;2;1;12;42474.07;3485.622675;AREQUIPA;SOL;32;9279;0
201407;17530;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;1178.365;7205.1;0;1;24;1205.1;3621.728247;LIMA_NORTE;CAS;55;25800;0
201407;17531;CLIENTES PLATINUM SEGM 2;0;0;0;5;2;445.9766667;187322.52;0;0;1;16766.66;7070.837932;LIMA_MODERNA;CAS;33;1499;0
201407;17532;CLIENTES ORO;1;0;0;5;6;1722.411667;416.74;0;1;8;416.74;1432.427324;LIMA_NORTE;SOL;27;5000;0
201407;17533;CLIENTES PLATINUM SEGM 2;1;0;1;5;6;7249.215;141201;0;1;24;1168.59;5022.562645;LIMA_NORTE;CAS;27;30000;0
201407;17534;CLIENTES ORO;1;0;0;5;6;3029.611667;39363.08;0;1;24;15873.5;4024.413532;LIMA_NORTE;SOL;29;3200;0
201407;17535;CLIENTES ORO;1;0;0;5;3;3721.855;15879.89;0;1;3;879.89;1648.384424;LIMA_NORTE;SOL;28;17300;0
201407;17536;CLIENTES ORO;0;0;0;5;4;8408.798333;3299.16;0;1;24;2578.52;2336.551309;CALLAO;CAS;49;11178;0
201407;17537;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;3519.843173;31290;0;1;24;0;4079.740119;LIMA_MODERNA;CAS;40;15846;0
201407;17538;CLIENTES ORO;0;0;0;5;6;2087.615;708.79;0;1;14;708.79;1768.145036;LIMA_ESTE;SOL;26;9889;0
201407;17539;CLIENTES ORO;0;0;0;5;6;6847.99;;0;1;12;0;1601.713248;PUNO;SOL;23;10138;0
201407;17540;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;6331.541667;563.48;0;0;1;563.48;3212.136015;LIMA_ESTE;SOL;30;21538;0
201407;17541;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;773.555;182333.32;0;1;24;39.75;5304.011825;PIURA;SOL;51;16110;0
201407;17542;CLIENTES ORO;1;0;0;5;6;959.7566667;17314.13;0;1;24;16954.13;2459.028782;;;;;0
201407;17543;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;435.9966667;;;1;24;0;1495.038803;LIMA_SUR;CAS;56;2300;0
201407;17544;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;3234.408653;4200.71;0;1;24;4200.71;3082.393236;LIMA_MODERNA;SOL;32;12190;0
201407;17545;CLIENTES ORO;0;0;0;5;1;3067.906667;7210.69;1;1;24;949.58;1481.791981;PIURA;SOL;48;11058;0
201407;17546;CLIENTES ORO;1;0;0;5;1;1680.588333;0;2;1;24;0;1692.715266;HUANUCO;SOL;52;3754;0
201407;17547;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;19772.07785;14645.62;0;1;24;0;4991.939944;LIMA_NORTE;SOL;29;5000;0
201407;17548;CLIENTES SIGNATURE;0;0;0;5;;18.515;;;0;0;0;1303.708794;LA_LIBERTAD;SOL;22;9879;0
201407;17549;CLIENTES ORO;0;0;0;5;2;873.885;6005.12;3;1;24;1828.41;1569.411221;LIMA_SUR;SOL;34;12476;0
201407;17550;CLIENTES ORO;1;0;0;5;3;1164.143333;72228.94;2;1;24;15180.85;4162.412211;LIMA_MODERNA;VIU;38;17600;0
201407;17551;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;24065.56433;238937.9;0;1;24;331.81;5728.021549;LIMA_ESTE;SOL;34;66900;0
201407;17552;CLIENTES ORO;1;0;0;5;6;7766.496667;;;0;1;0;2127.163409;LA_LIBERTAD;SOL;27;8300;0
201407;17553;CLIENTES ORO;1;0;0;5;5;1484.446667;10145.35;0;1;5;0;1699.247372;JUNIN;CAS;31;800;0
201407;17554;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;7967.042543;29108.84;0;0;1;50.21;4549.429734;AREQUIPA;CAS;35;3500;0
201407;17555;CLIENTES ORO;1;0;0;5;4;7743.124647;2239.53;4;1;24;2239.53;1919.033951;LIMA_NORTE;SOL;33;4800;0
201407;17556;CLIENTES ORO;0;0;0;5;5;1390.041667;;;0;1;0;2440.414963;CUZCO;SOL;30;3690;0
201407;17557;CLIENTES ORO;1;0;0;5;6;2645.235;9430.72;0;1;21;0;2434.63033;LIMA_CENTRO;SOL;34;19200;0
201407;17558;CLIENTES ORO;1;0;0;5;5;5036.393842;11118.8;0;1;24;9073.69;2374.09687;LIMA_MODERNA;CAS;52;10900;0
201407;17559;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;17614.49167;3601.9;0;1;22;3601.9;5563.55719;CAJAMARCA;CAS;45;43900;0
201407;17560;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;21765.20221;145770.44;0;1;24;41716.28;7363.138036;PIURA;CAS;66;17500;0
201407;17561;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;2451.548333;51413.46;2;1;24;2220.24;7965.458784;PIURA;CAS;42;11340;0
201407;17562;CLIENTES ORO;1;0;0;5;5;1144.346667;0;0;1;24;0;1716.749515;ICA;CAS;41;10900;0
201407;17563;CLIENTES ORO;1;0;0;5;2;76.67166667;4263.88;0;1;24;2695.55;1734.118461;LIMA_CENTRO;SEP;49;2759;0
201407;17564;CLIENTES ORO;0;0;0;5;6;13953.39333;;4;1;13;0;2699.25724;CAJAMARCA;SOL;41;11749;0
201407;17565;CLIENTES ORO;1;0;0;5;6;862.2183333;;1;0;1;0;2413.495481;LIMA_NORTE;SOL;39;11900;0
201407;17566;CLIENTES ORO;1;0;0;5;6;336.7283333;1050.27;2;0;0;1050.27;1920.942552;LIMA_MODERNA;SOL;23;1840;0
201407;17567;CLIENTES ORO;1;0;0;5;1;3340.61;2312.99;0;1;24;905.92;1060.819725;LA_LIBERTAD;SOL;31;1200;0
201407;17568;CLIENTES ORO;1;0;0;5;6;1749.073333;0;0;1;14;0;1601.052782;LIMA_MODERNA;SOL;33;4500;0
201407;17569;CLIENTES ORO;0;0;0;5;2;1702.85;5700.74;0;1;4;745.62;2166.838807;CALLAO;SOL;38;9476;0
201407;17570;CLIENTES ORO;1;0;0;5;2;4852.811667;5269.87;0;1;24;1573.92;2007.498927;LIMA_NORTE;SOL;33;1703;0
201407;17571;CLIENTES ORO;1;0;0;5;6;3973.263333;;;1;8;0;1660.42772;LIMA_ESTE;SOL;22;5700;0
201407;17572;CLIENTES ORO;1;0;0;5;2;9517.88;21550.74;3;1;3;4665.79;2315.156686;AMAZONAS;SOL;30;11888;0
201407;17573;CLIENTES PLATINUM SEGM 2;1;0;1;5;6;24065.56433;131076.13;0;1;24;17260.12;10110.07657;LIMA_MODERNA;CAS;38;35590;0
201407;17574;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;4978.95288;26185.9;0;1;24;26185.9;6106.01264;LIMA_NORTE;SOL;43;18871;0
201407;17575;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;15820.16333;15557.38;4;1;24;8769.94;4747.046766;LIMA_MODERNA;SOL;29;31250;0
201407;17576;CLIENTES ORO;1;0;0;5;6;3482.378333;11210.33;0;1;24;0;2016.701026;ICA;CAS;61;2000;0
201407;17577;CLIENTES PLATINUM SEGM 2;1;0;0;5;1;200.2533333;117001.99;0;0;1;30777.61;2352.748917;LIMA_MODERNA;SOL;36;15000;0
201407;17578;CLIENTES ORO;0;0;0;5;4;3193.48;;;1;24;0;1249.792664;CERRO_DE_PASCO;SOL;25;4186;0
201407;17579;CLIENTES ORO;1;0;0;5;6;6367.27;6064.75;0;1;24;1524.53;1803.275529;LIMA_ESTE;CAS;32;3200;0
201407;17580;CLIENTES PLATINUM SEGM 2;1;0;1;5;6;24065.56433;698.71;0;1;24;0;8424.25763;LIMA_MODERNA;SEP;60;53000;0
201407;17581;CLIENTES ORO;0;0;0;5;6;4220.961667;4473.97;0;1;7;0;1498.144366;;;;;0
201407;17582;CLIENTES PLATINUM SEGM 2;1;0;0;5;6;5862.355;3285.59;3;1;23;3285.59;2143.512171;AREQUIPA;CAS;45;30000;0
201407;17583;CLIENTES ORO;1;0;0;5;3;201.9233333;200;0;0;0;200;1389.400203;LIMA_ESTE;SOL;23;1800;0
201407;17584;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;1649.951667;10550.95;0;1;12;550.95;2564.488543;LIMA_ESTE;SOL;38;892;0
201407;17585;CLIENTES ORO;0;0;0;5;6;3177.863333;;;1;19;0;1502.758766;LIMA_SUR;SOL;24;20210;0
201407;17586;CLIENTES ORO;1;0;0;5;1;5563.611718;7261.33;0;1;24;2429.23;1539.133259;LIMA_ESTE;SOL;33;7280;0
201407;17587;CLIENTES ORO;0;0;0;5;6;3438.736667;;;1;20;0;;AMAZONAS;CON;25;12799;0
201407;17588;CLIENTES ORO;1;0;0;5;6;10086.24167;27267.01;1;1;8;345.82;3463.212798;AMAZONAS;CON;38;6600;0
201407;17589;CLIENTES ORO;0;0;0;5;6;1980.54;1698.72;0;1;24;0;1529.653319;LIMA_NORTE;SOL;36;8514;0
201407;17590;CLIENTES ORO;1;0;0;5;6;1196.298333;23948.65;0;1;23;2197.22;1678.928222;MOQUEGUA;SOL;35;11000;0
201407;17591;CLIENTES ORO;0;0;0;5;6;13855.29998;0;0;1;24;0;2578.404128;LIMA_NORTE;CAS;46;13123;0
201407;17592;CLIENTES ORO;0;0;0;5;6;5469.296667;4000;0;1;24;0;1811.734871;ICA;SOL;31;18312;0
201407;17593;CLIENTES PLATINUM SEGM 2;0;0;0;5;6;16915.15833;38967.08;0;1;11;8465.94;5012.360161;LIMA_CENTRO;CAS;50;20586;0
201407;17594;CLIENTES ORO;1;0;0;5;6;1905.641667;9822.45;0;0;0;1363.15;1933.810473;AREQUIPA;SOL;31;4600;1
201407;17595;CLIENTES ORO;0;0;0;5;6;3998.758333;;0;1;24;0;1670.879209;LIMA_NORTE;SOL;30;14445;0
201407;17596;CLIENTES ORO;0;0;0;5;6;24065.56433;;;1;24;0;3403.475093;LIMA_ESTE;SOL;38;8270;0
201407;17597;CLIENTES PLATINUM SEGM 2;0;0;0;5;5;1341.981667;1087.25;0;1;12;1087.25;1792.51997;LIMA_NORTE;SOL;28;15070;0
201407;17598;CLIENTES ORO;1;0;0;5;5;6125.158333;8376.23;0;1;24;1410.45;2397.283496;CERRO_DE_PASCO;SOL;30;7500;0
201407;17599;CLIENTES ORO;0;0;0;5;4;3048.95;;;1;24;0;1202.624734;LIMA_SUR;SOL;46;8982;0
201407;17600;CLIENTES ORO;1;0;0;2;6;3444.808333;5317.53;0;1;24;3506.01;1567.635147;LIMA_NORTE;SOL;32;1350;0
201407;17601;CLIENTES ORO;1;0;0;2;6;4173.495;37253.21;0;1;12;31813.24;4737.185438;LIMA_NORTE;SOL;31;7050;0
201407;17602;CLIENTES ORO;1;0;0;2;6;24065.56433;0;0;1;24;0;3072.713586;LIMA_ESTE;SOL;41;3410;0
201407;17603;CLIENTES ORO;1;0;0;2;1;1275.75;58933;0;0;1;4672.98;3360.486361;LIMA_MODERNA;SOL;42;30000;0
201407;17604;CLIENTES ORO;1;0;0;2;3;4093.374177;17077.11;0;0;0;17077.11;1847.435614;LIMA_MODERNA;SOL;29;2900;0
201407;17605;CLIENTES ORO;1;0;0;2;6;803.0616667;23916.14;0;1;24;8465.4;2775.924854;LIMA_ESTE;SOL;42;8287;0
